taxa,EP120862_K10_MRCD,EP120862_K100_BRCD,EP120862_K110_BRCD,EP120862_K130_BRCD,EP120862_K170_BRCD,EP120862_K180_BRCD,EP120862_K190_BRCD,EP120862_K20_BRCD,EP120862_K210_BRCD,EP120862_K220_BRCD,EP120862_K240_BRCD,EP120862_K250_BRCD,EP120862_K260_BRCD,EP120862_K280_BRCD,EP120862_K310_BRCD,EP120862_K320_BRCD,EP120862_K340_BRCD,EP120862_K350_BRCD,EP120862_K370_BRCD,EP120862_K390_BRCD,EP120862_K400_BRCD,EP120862_K430_BRCD,EP120862_K440_BRCD,EP120862_K460_BRCD,EP120862_K60_BRCD,EP120862_K70_BRCD,EP120862_K80_BRCD,EP120862_K90_BRCD,EP154266_K10_MRCD,EP154266_K120_BRCD,EP154266_K140_BRCD,EP154266_K20_MRCD,EP154266_K40_MRCD,EP154266_K50_MRCD,EP154266_K60_MRCD,EP154266_K70_MRCD,EP154266_K80_MRCD,EP154266_K90_MRCD,EP198705_K10_MRCD,EP198705_K130_BRCD,EP198705_K140_BRCD,EP198705_K150_BRCD,EP198705_K160_BRCD,EP198705_K190_BRCD,EP198705_K200_BRCD,EP198705_K220_BRCD,EP198705_K230_BRCD,EP198705_K250_BRCD,EP198705_K260_BRCD,EP198705_K280_BRCD,EP198705_K290_BRCD,EP198705_K330_BRCD,EP198705_K340_BRCD,EP198705_K370_BRCD,EP198705_K380_BRCD,EP198705_K390_BRCD,EP198705_K400_BRCD,EP198705_K430_BRCD,EP198705_K440_BRCD,EP198705_K460_BRCD,EP198705_K60_BRCD,EP198705_K90_BRCD,EP247445_K10_MRCD,EP247445_K100_BRCD,EP247445_K130_BRCD,EP247445_K20_MRCD,EP247445_K30_MRCD,EP247445_K40_MRCD,EP247445_K50_MRCD,EP247445_K60_MRCD,EP247445_K70_MRCD,EP247445_K90_MRCD,EP389504_K10_MRCD,EP389504_K120_BRCD,EP389504_K20_MRCD,EP389504_K30_MRCD,EP389504_K40_MRCD,EP389504_K50_MRCD,EP389504_K60_MRCD,EP389504_K70_MRCD,EP389504_K80_MRCD,EP389504_K90_MRCD,EP422409_K10_MRCD,EP422409_K120_BRCD,EP422409_K140_BRCD,EP422409_K170_MRCD,EP422409_K20_MRCD,EP422409_K30_MRCD,EP422409_K40_MRCD,EP422409_K50_MRCD,EP422409_K60_MRCD,EP422409_K90_BRCD,EP533526_K10_MRCD,EP533526_K100_BRCD,EP533526_K120_BRCD,EP533526_K150_BRCD,EP533526_K190_BRCD,EP533526_K20_MRCD,EP533526_K200_BRCD,EP533526_K210_BRCD,EP533526_K230_BRCD,EP533526_K40_MRCD,EP533526_K60_BRCD,EP533526_K90_BRCD,EP547297_K10_MRCD,EP547297_K100_BRCD,EP547297_K110_BRCD,EP547297_K120_BRCD,EP547297_K130_BRCD,EP547297_K160_BRCD,EP547297_K170_BRCD,EP547297_K180_BRCD,EP547297_K20_MRCD,EP547297_K200_BRCD,EP547297_K220_BRCD,EP547297_K250_BRCD,EP547297_K260_BRCD,EP547297_K270_BRCD,EP547297_K30_MRCD,EP547297_K300_BRCD,EP547297_K320_BRCD,EP547297_K330_BRCD,EP547297_K350_BRCD,EP547297_K370_BRCD,EP547297_K40_MRCD,EP547297_K400_BRCD,EP547297_K410_BRCD,EP547297_K420_BRCD,EP547297_K50_BRCD,EP547297_K90_BRCD,EP581708_K10_MRCD,EP581708_K100_BRCD,EP581708_K120_BRCD,EP581708_K20_MRCD,EP581708_K30_MRCD,EP581708_K40_MRCD,EP581708_K50_MRCD,EP581708_K60_MRCD,EP581708_K70_MRCD,EP581708_K80_MRCD,EP584156_K10_MRCD,EP584156_K110_BRCD,EP584156_K160_BRCD,EP584156_K180_BRCD,EP584156_K190_BRCD,EP584156_K20_MRCD,EP584156_K200_BRCD,EP584156_K210_BRCD,EP584156_K220_BRCD,EP584156_K230_BRCD,EP584156_K240_BRCD,EP584156_K260_BRCD,EP584156_K270_BRCD,EP584156_K290_BRCD,EP584156_K300_BRCD,EP584156_K310_BRCD,EP584156_K350_BRCD,EP584156_K370_BRCD,EP584156_K390_BRCD,EP584156_K400_BRCD,EP584156_K410_BRCD,EP584156_K420_BRCD,EP584156_K460_BRCD,EP584156_K470_BRCD,EP584156_K480_BRCD,EP584156_K500_BRCD,EP584156_K510_BRCD,EP584156_K530_BRCD,EP584156_K550_BRCD,EP584156_K70_BRCD,EP637055_K10_MRCD,EP637055_K100_BRCD,EP637055_K120_BRCD,EP637055_K140_BRCD,EP637055_K160_BRCD,EP637055_K190_BRCD,EP637055_K40_BRCD,EP637055_K60_BRCD,EP637055_K70_BRCD,EP637055_K90_BRCD,EP641566_K10_MRCD,EP641566_K120_BRCD,EP641566_K140_BRCD,EP641566_K150_BRCD,EP641566_K170_BRCD,EP641566_K180_BRCD,EP641566_K20_MRCD,EP641566_K210_BRCD,EP641566_K220_BRCD,EP641566_K240_BRCD,EP641566_K260_BRCD,EP641566_K280_BRCD,EP641566_K30_BRCD,EP641566_K300_BRCD,EP641566_K330_BRCD,EP641566_K340_BRCD,EP641566_K350_BRCD,EP641566_K360_BRCD,EP641566_K380_BRCD,EP641566_K410_BRCD,EP641566_K420_BRCD,EP641566_K450_BRCD,EP641566_K470_BRCD,EP641566_K480_BRCD,EP641566_K500_BRCD,EP641566_K510_BRCD,EP641566_K540_BRCD,EP641566_K550_BRCD,EP641566_K580_BRCD,EP641566_K590_BRCD,EP641566_K610_BRCD,EP641566_K640_BRCD,EP641566_K650_BRCD,EP641566_K670_BRCD,EP641566_K70_BRCD,EP641566_K80_BRCD,EP641566_K90_BRCD,EP929440_K10_MRCD,EP929440_K110_BRCD,EP929440_K140_BRCD,EP929440_K150_BRCD,EP929440_K170_BRCD,EP929440_K190_BRCD,EP929440_K20_MRCD,EP929440_K210_BRCD,EP929440_K40_BRCD,EP929440_K70_BRCD,EP929440_K90_BRCD
Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;NA;NA;NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;NA,1,0,0,40,0,0,0,0,0,0,1,1,0,0,20,0,0,0,0,0,0,4,1,0,0,0,0,0,2,1,1083,78,127,0,1,132,0,319,20,2,0,0,0,0,0,0,0,417,0,0,0,1,0,0,0,0,0,10,0,0,2,0,188,2,0,311,936,136,410,412,146,1524,1576,0,1,752,0,1,0,0,1,1,34,0,0,167,0,14,618,153,22,0,73,0,0,0,0,649,0,0,0,404,0,0,17,0,0,0,0,0,0,0,10344,0,0,0,0,0,1679,1,0,1,1,0,321,0,0,0,0,1,217,0,0,1035,1653,353,16,1,69,1044,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2508,1,0,0,0,0,3,0,0,2,6698,0,0,0,0,0,1152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,81,0,0,0,0,12,0,0,0,0,1
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;ureolyticus,343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,61,7,34,0,0,26,1,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,59,0,0,991,1443,1081,478,392,238,2226,531,0,5,203,74,0,0,45,0,56,162,0,0,45,32,38,1,0,104,0,48,0,0,0,0,39,0,0,2,137,0,0,62,0,0,0,0,0,0,0,189,1,0,0,0,1,156,0,0,0,0,0,359,0,0,0,0,0,0,0,0,24,498,94,89,0,1,2032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,611,1,0,0,0,0,142,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;NA;NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;NA;NA;NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;NA;NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae;Cardiobacterium;NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Citrobacter;NA,0,0,0,0,0,0,0,0,15,1,0,0,2,6,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,19,0,0,452,0,428,0,3,0,0,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,3,0,136,0,0,0,0,1046,2,695,6,73,0,26,0,69,9,0,0,19,28,0,234,1,0,0,0,0,166,27,31,171,494,0,0,0,0,0,24,10,15,8,1,0,264,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Enterobacter;NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Erwinia;dispersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Morganella;NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Morganella;morganii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;NA;NA,4,6,1,0,14,1,109,5,14851,558,9,3,17388,15220,334,2527,7401,52,370,854,7,12955,898,15219,83,21,61,4,2,15,98654,420,18,2,0,5,1820,627,19,1369,21,0,108,20,49,0,69934,8339,0,0,2969,132744,5300,5130,1239,710,49445,52941,71670,61829,2,11,18,0,0,2,8,0,40,62,15,22,3,1,3,3044,16596,1545,0,166,4,4,8,82,4,1052,9,57,0,2,311,3,2,1,1,0,5898,135,27427,2380,0,14,0,0,1,72,10,4,30,3273,0,8,5,7793,3516,6326,555,10806,17,18254,47931,8630,4730,165,0,151,234,5378,0,4,26,33,2,271,14,41,0,0,6749,2120,5,0,1,346,3,36,65,41063,4628,71620,14371,13184,4837,32394,60760,106770,122195,24501,60223,34102,10863,66454,5147,17296,7270,46137,489,9969,18123,30,27,37484,26901,3952,101,5952,0,0,69,4805,54,5837,4845,2,0,55,5,13810,13,1012,7,62725,23,20557,18,8358,3407,31,1,3983,1167,10,26507,8150,130,7707,12505,29,11856,10607,9548,5133,26376,0,3,14,7,0,24977,29481,41552,32264,11116,0,1939,60,2,4353
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Proteus;NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,2,0,0,0,0,5,1,0,0,0,1,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22929,0,0,0,33669,7526,19014,1831,20437,0,14984,15230,10373,4535,875,0,133,4898,19052,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,222,1,98,0,54,294,1,0,5,3,0,23,19,0,300,122,2,296,34,172,173,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Providencia;NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Salmonella;NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Salmonella;enterica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,18,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Serratia;NA,0,0,0,0,0,0,0,0,0,0,0,0,1032,650,13,621,1010,8,38,2,0,132,18,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,39,3,0,23,0,0,0,0,1,0,0,108,0,0,1,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,148,0,0,0,76,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Trabulsiella;NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1676,0,0,0,0,458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,14,5,0,0,0,0,0,0,4,43,3,106,0,0,1,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Trabulsiella;farmeri,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,368,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,187,0,0,4,0,0,18,3,262,276,10,0,0,0,0,0,2,57,5,28,2,0,0,0,0,1
